,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
170,"$93,500 /yr (est.)",93500.0,"Manual QA Engineer, Behavioral Health Member Platform",2,2,-1,DataArt, TX,4.7,0,26,1001 to 5000 Employees,1997,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD),4.4,4.1,4.6,4.4,4.5,2023-05-24 01:39:34.288652,yr
171,"$105,449 /yr (est.)",105449.0,QA Engineer (Remote),3,1,-1,Primary.Health, CA,3.9,0,3,51 to 200 Employees,2020,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.1,4.2,4.2,4.1,4.3,2023-05-24 01:39:37.103861,yr
172,"$74,429 /yr (est.)",74429.0,QA Engineer,3,1,-1,Clear Function, TN,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.0,4.0,4.0,4.0,2023-05-24 01:39:39.990043,yr
176,"$107,500 /yr (est.)",107500.0,Software Quality Assurance (QA) Engineer,0,1,1,Rubris,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:40:01.234741,yr
178,"$93,771 /yr (est.)",93771.0,QA Automation Engineer,0,1,-1,Wise Equation Solutions, NJ,4.9,0,17,51 to 200 Employees,2006,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.9,4.3,5.0,4.9,4.8,2023-05-24 01:40:11.714124,yr
181,"$92,500 /yr (est.)",92500.0,Software QA/Test Engineer,5,1,1,Travel Zap Inc.,Remote,4.6,1,11,51 to 200 Employees,2012,Company - Private,Travel Agencies,Hotels & Travel Accommodation,Unknown / Non-Applicable,4.3,4.1,4.7,4.5,4.5,2023-05-24 01:40:30.466377,yr
182,"$75,000 /yr (est.)",75000.0,Jr. QA Engineer,1,1,0,Repisodic,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:40:33.238530,yr
189,"$107,500 /yr (est.)",107500.0,QA Engineer,2,1,-1,HG Insights, CA,4.5,0,13,51 to 200 Employees,2010,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.4,4.2,4.6,4.4,4.5,2023-05-24 01:41:05.443215,yr
191,"$70,000 /yr (est.)",70000.0,Manual Software Test Engineer - QA - Dallas,0,1,0,craftable,Texas,4.1,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.7,3.6,3.8,4.0,2023-05-24 01:41:13.534553,yr
193,$42.50 /hr (est.),88400.0,QA Engineer,-1,-1,-1,TekwissenGroup, TX,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:41:22.602983,hr
195,"$68,000 /yr (est.)",68000.0,Quality Assurance Engineer,1,1,-1,FORVIS,Remote,4.1,1,1,5001 to 10000 Employees,2022,Company - Private,Accounting & Tax,Financial Services,$1 to $5 billion (USD),4.3,3.7,4.3,4.1,3.7,2023-05-24 01:41:32.947266,yr
196,"$97,500 /yr (est.)",97500.0,QA Automation Engineer,1,1,-1,Vetro Tech Inc, WA,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.9,3.4,3.4,3.9,2023-05-24 01:41:35.944608,yr
204,"$93,500 /yr (est.)",93500.0,"Manual QA Engineer, Behavioral Health Member Platform",2,2,-1,DataArt, TX,4.7,0,26,1001 to 5000 Employees,1997,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD),4.4,4.1,4.6,4.4,4.5,2023-05-24 01:42:10.174801,yr
206,"$74,429 /yr (est.)",74429.0,QA Engineer,3,1,-1,Clear Function, TN,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.0,4.0,4.0,4.0,2023-05-24 01:42:17.074263,yr
209,"$107,500 /yr (est.)",107500.0,Software Quality Assurance (QA) Engineer,0,1,1,Rubris,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:42:29.763053,yr
211,"$75,000 /yr (est.)",75000.0,Jr. QA Engineer,1,1,0,Repisodic,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:42:47.834576,yr
212,"$92,500 /yr (est.)",92500.0,Software QA/Test Engineer,5,1,1,Travel Zap Inc.,Remote,4.6,1,11,51 to 200 Employees,2012,Company - Private,Travel Agencies,Hotels & Travel Accommodation,Unknown / Non-Applicable,4.3,4.1,4.7,4.5,4.5,2023-05-24 01:42:53.342623,yr
220,"$70,000 /yr (est.)",70000.0,Manual Software Test Engineer - QA - Dallas,0,1,0,craftable,Texas,4.1,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.7,3.6,3.8,4.0,2023-05-24 01:43:27.200750,yr
222,"$68,000 /yr (est.)",68000.0,Quality Assurance Engineer,1,1,-1,FORVIS,Remote,4.1,1,1,5001 to 10000 Employees,2022,Company - Private,Accounting & Tax,Financial Services,$1 to $5 billion (USD),4.3,3.7,4.3,4.1,3.7,2023-05-24 01:43:35.693739,yr
223,"$107,500 /yr (est.)",107500.0,QA Engineer,2,1,-1,HG Insights, CA,4.5,0,13,51 to 200 Employees,2010,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.4,4.2,4.6,4.4,4.5,2023-05-24 01:43:38.648380,yr
225,"$97,500 /yr (est.)",97500.0,QA Automation Engineer,1,1,-1,Vetro Tech Inc, WA,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.9,3.4,3.4,3.9,2023-05-24 01:43:46.948837,yr
227,"$74,429 /yr (est.)",74429.0,QA Engineer,3,1,-1,Clear Function, TN,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.0,4.0,4.0,4.0,2023-05-24 01:43:55.770756,yr
231,"$71,377 /yr (est.)",71377.0,Associate QA Engineer,0,1,0,Fusion Health, NJ,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.7,4.4,4.1,4.6,2023-05-24 01:44:13.882794,yr
234,"$105,449 /yr (est.)",105449.0,QA Engineer (Remote),3,1,-1,Primary.Health, CA,3.9,0,3,51 to 200 Employees,2020,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.1,4.2,4.2,4.1,4.3,2023-05-24 01:44:25.895407,yr
237,"$93,500 /yr (est.)",93500.0,"Manual QA Engineer, Behavioral Health Member Platform",2,2,-1,DataArt, TX,4.7,0,26,1001 to 5000 Employees,1997,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD),4.4,4.1,4.6,4.4,4.5,2023-05-24 01:44:41.558458,yr
239,"$96,493 /yr (est.)",96493.0,QA Engineer,1,2,1,Trood, NY,5.0,0,-1,-1,-1,-1,-1,-1,-1,4.6,4.4,5.0,4.4,5.0,2023-05-24 01:44:48.271266,yr
241,"$75,000 /yr (est.)",75000.0,Jr. QA Engineer,1,1,0,Repisodic,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:45:04.571086,yr
242,"$92,500 /yr (est.)",92500.0,Software QA/Test Engineer,5,1,1,Travel Zap Inc.,Remote,4.6,1,11,51 to 200 Employees,2012,Company - Private,Travel Agencies,Hotels & Travel Accommodation,Unknown / Non-Applicable,4.3,4.1,4.7,4.5,4.5,2023-05-24 01:45:10.488998,yr
250,"$70,000 /yr (est.)",70000.0,Manual Software Test Engineer - QA - Dallas,0,1,0,craftable,Texas,4.1,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.7,3.6,3.8,4.0,2023-05-24 01:45:46.283543,yr
252,"$68,000 /yr (est.)",68000.0,Quality Assurance Engineer,1,1,-1,FORVIS,Remote,4.1,1,1,5001 to 10000 Employees,2022,Company - Private,Accounting & Tax,Financial Services,$1 to $5 billion (USD),4.3,3.7,4.3,4.1,3.7,2023-05-24 01:45:55.765954,yr
253,"$107,500 /yr (est.)",107500.0,QA Engineer,2,1,-1,HG Insights, CA,4.5,0,13,51 to 200 Employees,2010,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.4,4.2,4.6,4.4,4.5,2023-05-24 01:45:58.750424,yr
255,$42.50 /hr (est.),88400.0,QA Engineer,-1,-1,-1,TekwissenGroup, TX,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:46:08.217548,hr
256,"$97,500 /yr (est.)",97500.0,QA Automation Engineer,1,1,-1,Vetro Tech Inc, WA,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.9,3.4,3.4,3.9,2023-05-24 01:46:13.916024,yr
258,"$74,429 /yr (est.)",74429.0,QA Engineer,3,1,-1,Clear Function, TN,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.0,4.0,4.0,4.0,2023-05-24 01:46:21.547803,yr
262,"$71,377 /yr (est.)",71377.0,Associate QA Engineer,0,1,0,Fusion Health, NJ,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.7,4.4,4.1,4.6,2023-05-24 01:46:39.365460,yr
265,"$105,449 /yr (est.)",105449.0,QA Engineer (Remote),3,1,-1,Primary.Health, CA,3.9,0,3,51 to 200 Employees,2020,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.1,4.2,4.2,4.1,4.3,2023-05-24 01:46:52.258054,yr
268,"$93,500 /yr (est.)",93500.0,"Manual QA Engineer, Behavioral Health Member Platform",2,2,-1,DataArt, TX,4.7,0,26,1001 to 5000 Employees,1997,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD),4.4,4.1,4.6,4.4,4.5,2023-05-24 01:47:07.291897,yr
271,"$92,500 /yr (est.)",92500.0,Software QA/Test Engineer,5,1,1,Travel Zap Inc.,Remote,4.6,1,11,51 to 200 Employees,2012,Company - Private,Travel Agencies,Hotels & Travel Accommodation,Unknown / Non-Applicable,4.3,4.1,4.7,4.5,4.5,2023-05-24 01:47:26.633429,yr
272,"$75,000 /yr (est.)",75000.0,Jr. QA Engineer,1,1,0,Repisodic,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:47:29.545287,yr
278,"$70,000 /yr (est.)",70000.0,Manual Software Test Engineer - QA - Dallas,0,1,0,craftable,Texas,4.1,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.7,3.6,3.8,4.0,2023-05-24 01:47:58.643380,yr
282,"$68,000 /yr (est.)",68000.0,Quality Assurance Engineer,1,1,-1,FORVIS,Remote,4.1,1,1,5001 to 10000 Employees,2022,Company - Private,Accounting & Tax,Financial Services,$1 to $5 billion (USD),4.3,3.7,4.3,4.1,3.7,2023-05-24 01:48:18.357371,yr
284,"$107,500 /yr (est.)",107500.0,QA Engineer,2,1,-1,HG Insights, CA,4.5,0,13,51 to 200 Employees,2010,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.4,4.2,4.6,4.4,4.5,2023-05-24 01:48:25.403638,yr
285,"$97,500 /yr (est.)",97500.0,QA Automation Engineer,1,1,-1,Vetro Tech Inc, WA,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.9,3.4,3.4,3.9,2023-05-24 01:48:28.736826,yr
287,$42.50 /hr (est.),88400.0,QA Engineer,-1,-1,-1,TekwissenGroup, TX,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:48:37.640228,hr
288,"$74,429 /yr (est.)",74429.0,QA Engineer,3,1,-1,Clear Function, TN,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.0,4.0,4.0,4.0,2023-05-24 01:48:43.516152,yr
292,"$93,500 /yr (est.)",93500.0,"Manual QA Engineer, Behavioral Health Member Platform",2,2,-1,DataArt, TX,4.7,0,26,1001 to 5000 Employees,1997,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD),4.4,4.1,4.6,4.4,4.5,2023-05-24 01:48:59.949544,yr
294,"$105,449 /yr (est.)",105449.0,QA Engineer (Remote),3,1,-1,Primary.Health, CA,3.9,0,3,51 to 200 Employees,2020,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.1,4.2,4.2,4.1,4.3,2023-05-24 01:49:07.281147,yr
299,"$115,982 /yr (est.)",115982.0,QA Engineer,-1,-1,-1,Fortinet, CA,4.3,0,23,10000+ Employees,2000,Company - Public,Computer Hardware Development,Information Technology,$1 to $5 billion (USD),4.2,4.1,4.2,4.1,4.2,2023-05-24 01:49:29.791153,yr
301,"$75,000 /yr (est.)",75000.0,Jr. QA Engineer,1,1,0,Repisodic,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:49:45.899890,yr
302,"$92,500 /yr (est.)",92500.0,Software QA/Test Engineer,5,1,1,Travel Zap Inc.,Remote,4.6,1,11,51 to 200 Employees,2012,Company - Private,Travel Agencies,Hotels & Travel Accommodation,Unknown / Non-Applicable,4.3,4.1,4.7,4.5,4.5,2023-05-24 01:49:51.705237,yr
308,"$70,000 /yr (est.)",70000.0,Manual Software Test Engineer - QA - Dallas,0,1,0,craftable,Texas,4.1,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.7,3.6,3.8,4.0,2023-05-24 01:50:20.158204,yr
309,"$68,000 /yr (est.)",68000.0,Quality Assurance Engineer,1,1,-1,FORVIS,Remote,4.1,1,1,5001 to 10000 Employees,2022,Company - Private,Accounting & Tax,Financial Services,$1 to $5 billion (USD),4.3,3.7,4.3,4.1,3.7,2023-05-24 01:50:24.011573,yr
312,"$97,500 /yr (est.)",97500.0,QA Automation Engineer,1,1,-1,Vetro Tech Inc, WA,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.9,3.4,3.4,3.9,2023-05-24 01:50:36.057891,yr
313,$42.50 /hr (est.),88400.0,QA Engineer,-1,-1,-1,TekwissenGroup, TX,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:50:40.192628,hr
314,"$107,500 /yr (est.)",107500.0,QA Engineer,2,1,-1,HG Insights, CA,4.5,0,13,51 to 200 Employees,2010,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.4,4.2,4.6,4.4,4.5,2023-05-24 01:50:46.092574,yr
315,"$74,384 /yr (est.)",74384.0,Software QA Engineer,6,1,0,Solarity, MO,3.5,0,62,201 to 500 Employees,1961,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,3.6,3.1,3.5,3.1,3.6,2023-05-24 01:50:50.085885,yr
318,"$105,449 /yr (est.)",105449.0,QA Engineer (Remote),3,1,-1,Primary.Health, CA,3.9,0,3,51 to 200 Employees,2020,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.1,4.2,4.2,4.1,4.3,2023-05-24 01:51:02.268886,yr
320,"$74,429 /yr (est.)",74429.0,QA Engineer,3,1,-1,Clear Function, TN,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.0,4.0,4.0,4.0,2023-05-24 01:51:10.190016,yr
323,"$71,377 /yr (est.)",71377.0,Associate QA Engineer,0,1,0,Fusion Health, NJ,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.7,4.4,4.1,4.6,2023-05-24 01:51:25.139381,yr
327,"$93,500 /yr (est.)",93500.0,"Manual QA Engineer, Behavioral Health Member Platform",2,2,-1,DataArt, TX,4.7,0,26,1001 to 5000 Employees,1997,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD),4.4,4.1,4.6,4.4,4.5,2023-05-24 01:51:43.021362,yr
329,"$93,771 /yr (est.)",93771.0,QA Automation Engineer,0,1,-1,Wise Equation Solutions, NJ,4.9,0,17,51 to 200 Employees,2006,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.9,4.3,5.0,4.9,4.8,2023-05-24 01:51:53.231772,yr
331,"$75,000 /yr (est.)",75000.0,Jr. QA Engineer,1,1,0,Repisodic,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:52:08.270636,yr
332,"$92,500 /yr (est.)",92500.0,Software QA/Test Engineer,5,1,1,Travel Zap Inc.,Remote,4.6,1,11,51 to 200 Employees,2012,Company - Private,Travel Agencies,Hotels & Travel Accommodation,Unknown / Non-Applicable,4.3,4.1,4.7,4.5,4.5,2023-05-24 01:52:14.239988,yr
333,$42.50 /hr (est.),88400.0,QA Engineer,-1,-1,-1,TekwissenGroup, TX,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:52:17.392511,hr
338,"$68,000 /yr (est.)",68000.0,Quality Assurance Engineer,1,1,-1,FORVIS,Remote,4.1,1,1,5001 to 10000 Employees,2022,Company - Private,Accounting & Tax,Financial Services,$1 to $5 billion (USD),4.3,3.7,4.3,4.1,3.7,2023-05-24 01:52:41.869848,yr
340,"$97,500 /yr (est.)",97500.0,QA Automation Engineer,1,1,-1,Vetro Tech Inc, WA,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.9,3.4,3.4,3.9,2023-05-24 01:52:50.334118,yr
342,"$74,429 /yr (est.)",74429.0,QA Engineer,3,1,-1,Clear Function, TN,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.0,4.0,4.0,4.0,2023-05-24 01:52:59.799913,yr
343,"$105,449 /yr (est.)",105449.0,QA Engineer (Remote),3,1,-1,Primary.Health, CA,3.9,0,3,51 to 200 Employees,2020,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.1,4.2,4.2,4.1,4.3,2023-05-24 01:53:04.172605,yr
344,"$70,000 /yr (est.)",70000.0,Manual Software Test Engineer - QA - Dallas,0,1,0,craftable,Texas,4.1,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.7,3.6,3.8,4.0,2023-05-24 01:53:07.446947,yr
345,"$107,500 /yr (est.)",107500.0,QA Engineer,2,1,-1,HG Insights, CA,4.5,0,13,51 to 200 Employees,2010,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.4,4.2,4.6,4.4,4.5,2023-05-24 01:53:11.218559,yr
350,"$72,460 /yr (est.)",72460.0,Software QA Engineer,5,1,-1,Labcorp, NY,3.7,0,45,10000+ Employees,1978,Company - Public,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),3.7,3.5,3.7,3.4,3.6,2023-05-24 01:53:37.403731,yr
355,"$79,500 /yr (est.)",79500.0,QA Automation Engineer,11,2,-1,Emonics LLC, TX,3.5,0,7,1001 to 5000 Employees,2016,Company - Private,HR Consulting,Human Resources & Staffing,$100 to $500 million (USD),3.4,3.4,3.3,3.4,3.4,2023-05-24 01:54:00.152337,yr
358,"$74,673 /yr (est.)",74673.0,Quality Assurance Engineer,5,1,1,Ultra Electronics, NY,3.3,0,103,1001 to 5000 Employees,1920,Company - Public,Aerospace & Defense,Aerospace & Defense,$500 million to $1 billion (USD),3.1,3.2,3.2,2.8,3.6,2023-05-24 01:54:12.196793,yr
359,"$85,249 /yr (est.)",85249.0,Manual QA Engineer,4,2,-1,IDT Corporation, ME,4.3,0,33,1001 to 5000 Employees,1990,Company - Public,Telecommunications Services,Telecommunications,$1 to $5 billion (USD),4.0,4.0,4.1,3.9,4.4,2023-05-24 01:54:16.586370,yr
361,"$75,000 /yr (est.)",75000.0,Jr. QA Engineer,1,1,0,Repisodic,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:54:32.026716,yr
362,"$92,500 /yr (est.)",92500.0,Software QA/Test Engineer,5,1,1,Travel Zap Inc.,Remote,4.6,1,11,51 to 200 Employees,2012,Company - Private,Travel Agencies,Hotels & Travel Accommodation,Unknown / Non-Applicable,4.3,4.1,4.7,4.5,4.5,2023-05-24 01:54:38.046872,yr
363,$42.50 /hr (est.),88400.0,QA Engineer,-1,-1,-1,TekwissenGroup, TX,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:54:41.163662,hr
369,"$68,000 /yr (est.)",68000.0,Quality Assurance Engineer,1,1,-1,FORVIS,Remote,4.1,1,1,5001 to 10000 Employees,2022,Company - Private,Accounting & Tax,Financial Services,$1 to $5 billion (USD),4.3,3.7,4.3,4.1,3.7,2023-05-24 01:55:11.945519,yr
371,"$97,500 /yr (est.)",97500.0,QA Automation Engineer,1,1,-1,Vetro Tech Inc, WA,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.9,3.4,3.4,3.9,2023-05-24 01:55:20.161619,yr
373,"$74,429 /yr (est.)",74429.0,QA Engineer,3,1,-1,Clear Function, TN,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.0,4.0,4.0,4.0,2023-05-24 01:55:30.072392,yr
374,"$105,449 /yr (est.)",105449.0,QA Engineer (Remote),3,1,-1,Primary.Health, CA,3.9,0,3,51 to 200 Employees,2020,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.1,4.2,4.2,4.1,4.3,2023-05-24 01:55:34.568886,yr
375,"$70,000 /yr (est.)",70000.0,Manual Software Test Engineer - QA - Dallas,0,1,0,craftable,Texas,4.1,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.7,3.6,3.8,4.0,2023-05-24 01:55:37.892243,yr
376,"$107,500 /yr (est.)",107500.0,QA Engineer,2,1,-1,HG Insights, CA,4.5,0,13,51 to 200 Employees,2010,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.4,4.2,4.6,4.4,4.5,2023-05-24 01:55:41.892078,yr
380,"$72,460 /yr (est.)",72460.0,Software QA Engineer,5,1,-1,Labcorp, NY,3.7,0,45,10000+ Employees,1978,Company - Public,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),3.7,3.5,3.7,3.4,3.6,2023-05-24 01:56:00.783229,yr
385,"$79,500 /yr (est.)",79500.0,QA Automation Engineer,11,2,-1,Emonics LLC, TX,3.5,0,7,1001 to 5000 Employees,2016,Company - Private,HR Consulting,Human Resources & Staffing,$100 to $500 million (USD),3.4,3.4,3.3,3.4,3.4,2023-05-24 01:56:24.292324,yr
388,"$74,673 /yr (est.)",74673.0,Quality Assurance Engineer,5,1,1,Ultra Electronics, NY,3.3,0,103,1001 to 5000 Employees,1920,Company - Public,Aerospace & Defense,Aerospace & Defense,$500 million to $1 billion (USD),3.1,3.2,3.2,2.8,3.6,2023-05-24 01:56:37.023880,yr
389,"$85,249 /yr (est.)",85249.0,Manual QA Engineer,4,2,-1,IDT Corporation, ME,4.3,0,33,1001 to 5000 Employees,1990,Company - Public,Telecommunications Services,Telecommunications,$1 to $5 billion (USD),4.0,4.0,4.1,3.9,4.4,2023-05-24 01:56:40.308015,yr
391,"$75,000 /yr (est.)",75000.0,Jr. QA Engineer,1,1,0,Repisodic,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:56:56.165405,yr
392,"$92,500 /yr (est.)",92500.0,Software QA/Test Engineer,5,1,1,Travel Zap Inc.,Remote,4.6,1,11,51 to 200 Employees,2012,Company - Private,Travel Agencies,Hotels & Travel Accommodation,Unknown / Non-Applicable,4.3,4.1,4.7,4.5,4.5,2023-05-24 01:57:02.436316,yr
395,"$74,384 /yr (est.)",74384.0,Software QA Engineer,6,1,0,Solarity, MO,3.5,0,62,201 to 500 Employees,1961,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,3.6,3.1,3.5,3.1,3.6,2023-05-24 01:57:18.006204,yr
397,"$68,000 /yr (est.)",68000.0,Quality Assurance Engineer,1,1,-1,FORVIS,Remote,4.1,1,1,5001 to 10000 Employees,2022,Company - Private,Accounting & Tax,Financial Services,$1 to $5 billion (USD),4.3,3.7,4.3,4.1,3.7,2023-05-24 01:57:27.665430,yr
403,"$107,500 /yr (est.)",107500.0,QA Engineer,2,1,-1,HG Insights, CA,4.5,0,13,51 to 200 Employees,2010,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.4,4.2,4.6,4.4,4.5,2023-05-24 01:58:01.369698,yr
407,$42.50 /hr (est.),88400.0,QA Engineer,-1,-1,-1,TekwissenGroup, TX,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:58:20.880455,hr
408,"$97,500 /yr (est.)",97500.0,QA Automation Engineer,1,1,-1,Vetro Tech Inc, WA,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.9,3.4,3.4,3.9,2023-05-24 01:58:26.955075,yr
409,"$70,000 /yr (est.)",70000.0,Manual Software Test Engineer - QA - Dallas,0,1,0,craftable,Texas,4.1,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.7,3.6,3.8,4.0,2023-05-24 01:58:31.528819,yr
410,"$74,429 /yr (est.)",74429.0,QA Engineer,3,1,-1,Clear Function, TN,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.0,4.0,4.0,4.0,2023-05-24 01:58:35.681730,yr
413,"$105,449 /yr (est.)",105449.0,QA Engineer (Remote),3,1,-1,Primary.Health, CA,3.9,0,3,51 to 200 Employees,2020,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.1,4.2,4.2,4.1,4.3,2023-05-24 01:58:48.707901,yr
417,"$96,493 /yr (est.)",96493.0,QA Engineer,1,2,1,Trood, NY,5.0,0,-1,-1,-1,-1,-1,-1,-1,4.6,4.4,5.0,4.4,5.0,2023-05-24 01:59:09.961793,yr
421,"$75,000 /yr (est.)",75000.0,Jr. QA Engineer,1,1,0,Repisodic,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:59:37.225171,yr
422,"$92,500 /yr (est.)",92500.0,Software QA/Test Engineer,5,1,1,Travel Zap Inc.,Remote,4.6,1,11,51 to 200 Employees,2012,Company - Private,Travel Agencies,Hotels & Travel Accommodation,Unknown / Non-Applicable,4.3,4.1,4.7,4.5,4.5,2023-05-24 01:59:43.721659,yr
424,"$74,384 /yr (est.)",74384.0,Software QA Engineer,6,1,0,Solarity, MO,3.5,0,62,201 to 500 Employees,1961,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,3.6,3.1,3.5,3.1,3.6,2023-05-24 01:59:53.026402,yr
427,"$68,000 /yr (est.)",68000.0,Quality Assurance Engineer,1,1,-1,FORVIS,Remote,4.1,1,1,5001 to 10000 Employees,2022,Company - Private,Accounting & Tax,Financial Services,$1 to $5 billion (USD),4.3,3.7,4.3,4.1,3.7,2023-05-24 02:00:06.205583,yr
431,"$74,429 /yr (est.)",74429.0,QA Engineer,3,1,-1,Clear Function, TN,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.0,4.0,4.0,4.0,2023-05-24 02:00:25.833389,yr
434,"$70,000 /yr (est.)",70000.0,Manual Software Test Engineer - QA - Dallas,0,1,0,craftable,Texas,4.1,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.7,3.6,3.8,4.0,2023-05-24 02:00:42.235637,yr
435,$42.50 /hr (est.),88400.0,QA Engineer,-1,-1,-1,TekwissenGroup, TX,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 02:00:46.408885,hr
436,"$107,500 /yr (est.)",107500.0,QA Engineer,2,1,-1,HG Insights, CA,4.5,0,13,51 to 200 Employees,2010,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.4,4.2,4.6,4.4,4.5,2023-05-24 02:00:52.689656,yr
