,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
195,$77.50 /hr (est.),161200.0,RPA and AI/ML Consultant,-1,-1,-1,Encore Technologies, OH,4.4,0,9,201 to 500 Employees,2014,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD),4.2,4.1,4.3,4.1,4.3,2023-05-25 10:00:20.286525,hr
196,"$111,500 /yr (est.)",111500.0,Microsoft Dynamics 365 Finance and Supply Chain Package Consultant,-1,-1,-1,IBM, GA,4.0,0,112,10000+ Employees,1911,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.9,3.7,4.0,3.5,4.0,2023-05-25 10:00:24.058790,yr
198,"$87,460 /yr (est.)",87460.0,E T Consultant,-1,-1,-1,IFC Systems Corporation, DC,4.1,0,67,1001 to 5000 Employees,1956,Company - Private,Investment & Asset Management,Financial Services,$1 to $5 million (USD),3.3,4.0,4.2,3.4,4.0,2023-05-25 10:00:32.614663,yr
199,"$154,500 /yr (est.)",154500.0,Envizi Delivery Consultant,-1,-1,-1,IBM, NY,4.0,0,112,10000+ Employees,1911,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.9,3.7,4.0,3.5,4.0,2023-05-25 10:00:36.139021,yr
200,"$117,500 /yr (est.)",117500.0,Data Science Consultant Level II,-1,-1,-1,Pandata,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-25 10:00:39.990391,yr
202,"$125,000 /yr (est.)",125000.0,Data Visualization Consultant,-1,-1,-1,"33Floors, LLC", CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-25 10:00:50.596289,yr
203,$112.50 /hr (est.),234000.0,Advanced Analytics Consultant,-1,-1,-1,SQA Group,Remote,3.9,1,24,51 to 200 Employees,1999,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3.6,3.7,3.7,3.5,4.4,2023-05-25 10:00:56.483544,hr
204,"$81,191 /yr (est.)",81191.0,Program Integrity Consultant,-1,-1,-1,Deloitte, VA,4.1,0,173,10000+ Employees,1850,Company - Private,Accounting & Tax,Financial Services,$10+ billion (USD),4.3,3.8,4.0,3.8,3.3,2023-05-25 10:01:00.459840,yr
210,"$92,359 /yr (est.)",92359.0,Generative AI Developer Consultant,-1,-1,-1,Deloitte, VA,4.1,0,173,10000+ Employees,1850,Company - Private,Accounting & Tax,Financial Services,$10+ billion (USD),4.3,3.8,4.0,3.8,3.3,2023-05-25 10:01:39.482903,yr
211,"$106,237 /yr (est.)",106237.0,RPA - AI Automation Senior Consultant,-1,-1,-1,Deloitte, VA,4.1,0,173,10000+ Employees,1850,Company - Private,Accounting & Tax,Financial Services,$10+ billion (USD),4.3,3.8,4.0,3.8,3.3,2023-05-25 10:01:42.733752,yr
