,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
129,"$98,688 /yr (est.)",98688.0,Site Reliability Engineer,-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", TX,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:09:49.963836,yr
130,"$98,869 /yr (est.)",98869.0,Senior Data Engineer (Remote),-1,-1,-1,"Enova International
4.0", IL,4.0,0,19,1001 to 5000 Employees,2004,Company - Public,Banking & Lending,Financial Services,$1 to $5 billion (USD),3.8,3.6,4.1,3.8,4.0,2023-05-25 09:09:53.143527,yr
131,"$116,977 /yr (est.)",116977.0,Lead Data Engineer,-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", DE,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:09:56.365439,yr
132,"$97,734 /yr (est.)",97734.0,Computer Vision Software Developer,-1,-1,-1,"Kulicke and Soffa
3.6", PA,3.6,0,72,1001 to 5000 Employees,1951,Company - Public,Electronics Manufacturing,Manufacturing,$500 million to $1 billion (USD),3.1,3.4,3.1,2.9,3.3,2023-05-25 09:09:59.162238,yr
133,"$129,480 /yr (est.)",129480.0,Senior Software Engineer,-1,-1,-1,"U.S. Bank National Association
3.7",Remote,3.7,1,160,10000+ Employees,1863,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.5,3.8,3.4,3.7,2023-05-25 09:10:02.215115,yr
136,"$129,480 /yr (est.)",129480.0,Senior Software Engineer ( Full-Stack),-1,-1,-1,"U.S. Bank National Association
3.7", TX,3.7,0,160,10000+ Employees,1863,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.5,3.8,3.4,3.7,2023-05-25 09:10:13.568253,yr
137,"$150,000 /yr (est.)",150000.0,"Software Engineering Manager I, Enterprise Shared Services",-1,-1,-1,"Credit Acceptance
3.9",Remote,3.9,1,51,1001 to 5000 Employees,1972,Company - Public,Banking & Lending,Financial Services,$500 million to $1 billion (USD),3.8,4.2,4.2,3.7,4.2,2023-05-25 09:10:16.571052,yr
139,"$119,550 /yr (est.)",119550.0,Machine Learning Web Developer,-1,-1,-1,"Booz Allen Hamilton
4.2", DC,4.2,0,109,10000+ Employees,1914,Company - Public,Business Consulting,Management & Consulting,$5 to $10 billion (USD),4.1,3.9,4.3,3.9,4.3,2023-05-25 09:10:23.962162,yr
140,"$90,000 /yr (est.)",90000.0,SQL Developer-Payment Integrity (remote),-1,-1,-1,"MultiPlan Inc.
3.8",Remote,3.8,1,43,1001 to 5000 Employees,1980,Company - Public,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.8,3.7,3.9,3.6,3.9,2023-05-25 09:10:27.057583,yr
141,"$201,500 /yr (est.)",201500.0,Senior Staff Data Platform Engineer,-1,-1,-1,"Udemy
4.2", CA,4.2,0,13,501 to 1000 Employees,2010,Company - Public,Education & Training Services,Education,Unknown / Non-Applicable,4.2,4.2,4.5,4.0,4.3,2023-05-25 09:10:30.347284,yr
142,"$168,875 /yr (est.)",168875.0,"Java and AWS/Cloud, Lead Software Engineer",-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", DE,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:10:33.363866,yr
143,"$134,378 /yr (est.)",134378.0,"Software Engineer, Senior II",-1,-1,-1,"Meteorcomm LLC
3.6", WA,3.6,0,48,51 to 200 Employees,1975,Company - Private,Telecommunications Services,Telecommunications,$5 to $25 million (USD),3.5,3.8,3.7,3.5,3.8,2023-05-25 09:10:36.248723,yr
144,"$73,100 /yr (est.)",73100.0,Full Stack Developer,-1,-1,-1,"Grimco Inc.
3.8",,3.8,0,148,501 to 1000 Employees,1875,Company - Private,Wholesale,Retail & Wholesale,$500 million to $1 billion (USD),3.6,3.8,3.9,3.8,3.8,2023-05-25 09:10:40.022118,yr
145,"$98,800 /yr (est.)",98800.0,JAVA NLP Developer,-1,-1,-1,"NextXAP
2.1", VA,2.1,0,20,Unknown,2003,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,1.9,1.7,1.7,2.0,1.5,2023-05-25 09:10:43.362434,yr
146,"$129,500 /yr (est.)",129500.0,Lead .NET Software Engineer,-1,-1,-1,"Assurant
3.6",Georgia,3.6,0,45,10000+ Employees,1978,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),3.3,3.5,3.7,3.2,3.5,2023-05-25 09:10:46.547211,yr
149,"$124,263 /yr (est.)",124263.0,Senior Data Engineer Modeler,-1,-1,-1,"Delta
4.3", GA,4.3,0,95,10000+ Employees,1928,Company - Public,"Airlines, Airports & Air Transportation",Transportation & Logistics,$10+ billion (USD),4.2,4.1,4.2,3.8,3.8,2023-05-25 09:10:58.762345,yr
151,"$140,000 /yr (est.)",140000.0,Full Stack Engineer,-1,-1,-1,"Augmedix Inc.
4.0",Remote,4.0,1,11,501 to 1000 Employees,2012,Company - Public,Health Care Services & Hospitals,Healthcare,$5 to $25 million (USD),3.7,3.7,4.0,3.6,3.2,2023-05-25 09:11:13.328405,yr
152,"$103,018 /yr (est.)",103018.0,Java Software Engineer III - Backend Engineer,-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", DE,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:11:16.623974,yr
153,"$112,000 /yr (est.)",112000.0,Software Engineer,-1,-1,-1,"Credit Acceptance
3.9",Remote,3.9,1,51,1001 to 5000 Employees,1972,Company - Public,Banking & Lending,Financial Services,$500 million to $1 billion (USD),3.8,4.2,4.2,3.7,4.2,2023-05-25 09:11:20.683263,yr
154,"$86,462 /yr (est.)",86462.0,"Front End Software Engineer II, React",-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", DE,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:11:23.941739,yr
158,"$100,820 /yr (est.)",100820.0,Software Engineer,-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", TX,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:11:41.648237,yr
159,"$103,858 /yr (est.)",103858.0,AI Software Engineer,-1,-1,-1,"Delta
4.3", GA,4.3,0,95,10000+ Employees,1928,Company - Public,"Airlines, Airports & Air Transportation",Transportation & Logistics,$10+ billion (USD),4.2,4.1,4.2,3.8,3.8,2023-05-25 09:11:44.605565,yr
161,"$172,000 /yr (est.)",172000.0,"Software Engineer, Machine Learning - Monetization",-1,-1,-1,"Meta
3.9", FL,3.9,0,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-05-25 09:11:51.507886,yr
162,"$100,830 /yr (est.)",100830.0,QA Automation Software Engineer III,-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", DE,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:11:54.455083,yr
164,"$179,153 /yr (est.)",179153.0,"Machine Learning Engineer, Trust and Safety - USDS",-1,-1,-1,"TikTok
3.6", WA,3.6,0,7,1001 to 5000 Employees,2016,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.4,3.6,3.5,3.1,3.0,2023-05-25 09:12:01.230323,yr
165,"$110,320 /yr (est.)",110320.0,Experienced Software Engineer Java / Python (Full Stack or Back End),-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", TX,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:12:04.379951,yr
167,"$120,700 /yr (est.)",120700.0,"Software Engineer I, Application Performance Management",-1,-1,-1,"The Travelers Companies, Inc.
4.0", CT,4.0,0,170,10000+ Employees,1853,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),4.1,4.1,4.1,3.8,3.9,2023-05-25 09:12:11.852228,yr
168,"$235,050 /yr (est.)",235050.0,Principal Software Development Engineer,-1,-1,-1,"Zillow
3.9",Washington State,3.9,0,18,5001 to 10000 Employees,2005,Company - Public,Real Estate,Real Estate,$1 to $5 billion (USD),3.6,4.0,4.1,3.4,4.2,2023-05-25 09:12:15.250196,yr
169,"$150,000 /yr (est.)",150000.0,"Software Engineering Manager I, Enterprise Shared Services",-1,-1,-1,"Credit Acceptance
3.9",Remote,3.9,1,51,1001 to 5000 Employees,1972,Company - Public,Banking & Lending,Financial Services,$500 million to $1 billion (USD),3.8,4.2,4.2,3.7,4.2,2023-05-25 09:12:18.297668,yr
170,"$90,000 /yr (est.)",90000.0,SQL Developer-Payment Integrity (remote),-1,-1,-1,"MultiPlan Inc.
3.8",Remote,3.8,1,43,1001 to 5000 Employees,1980,Company - Public,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.8,3.7,3.9,3.6,3.9,2023-05-25 09:12:21.358184,yr
172,"$130,824 /yr (est.)",130824.0,Senior Research Software Engineer,-1,-1,-1,"Princeton University
4.5", NJ,4.5,0,277,5001 to 10000 Employees,1746,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,4.1,4.2,4.1,3.8,3.9,2023-05-25 09:12:28.938436,yr
174,"$98,408 /yr (est.)",98408.0,R&D Engineer,-1,-1,-1,"Delsys Incorporated
4.1", MA,4.1,0,30,1 to 50 Employees,1993,Company - Private,Electronics Manufacturing,Manufacturing,$1 to $5 million (USD),3.8,3.5,4.4,4.4,3.9,2023-05-25 09:12:36.189068,yr
178,"$103,363 /yr (est.)",103363.0,Data and Machine Learning Engineer,-1,-1,-1,"AEEC, LLC.
2.8", UT,2.8,0,28,1 to 50 Employees,1995,Company - Private,Information Technology Support Services,Information Technology,$25 to $100 million (USD),2.5,3.3,3.0,3.0,2.8,2023-05-25 09:12:51.725671,yr
179,"$116,810 /yr (est.)",116810.0,Data Engineer III,-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", OH,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:12:55.483603,yr
181,"$140,000 /yr (est.)",140000.0,Full Stack Engineer,-1,-1,-1,"Augmedix Inc.
4.0",Remote,4.0,1,11,501 to 1000 Employees,2012,Company - Public,Health Care Services & Hospitals,Healthcare,$5 to $25 million (USD),3.7,3.7,4.0,3.6,3.2,2023-05-25 09:13:10.340603,yr
182,"$103,018 /yr (est.)",103018.0,Java Software Engineer III - Backend Engineer,-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", DE,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:13:14.084478,yr
183,"$103,858 /yr (est.)",103858.0,AI Software Engineer,-1,-1,-1,"Delta
4.3", GA,4.3,0,95,10000+ Employees,1928,Company - Public,"Airlines, Airports & Air Transportation",Transportation & Logistics,$10+ billion (USD),4.2,4.1,4.2,3.8,3.8,2023-05-25 09:13:17.283061,yr
184,"$112,000 /yr (est.)",112000.0,Software Engineer,-1,-1,-1,"Credit Acceptance
3.9",Remote,3.9,1,51,1001 to 5000 Employees,1972,Company - Public,Banking & Lending,Financial Services,$500 million to $1 billion (USD),3.8,4.2,4.2,3.7,4.2,2023-05-25 09:13:20.871086,yr
185,"$136,000 /yr (est.)",136000.0,"Software Engineer, Machine Learning - Generative AI",-1,-1,-1,"Meta
3.9",Remote,3.9,1,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-05-25 09:13:24.075313,yr
186,"$100,830 /yr (est.)",100830.0,QA Automation Software Engineer III,-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", DE,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:13:27.488725,yr
188,"$98,408 /yr (est.)",98408.0,R&D Engineer,-1,-1,-1,"Delsys Incorporated
4.1", MA,4.1,0,30,1 to 50 Employees,1993,Company - Private,Electronics Manufacturing,Manufacturing,$1 to $5 million (USD),3.8,3.5,4.4,4.4,3.9,2023-05-25 09:13:35.466944,yr
189,"$86,462 /yr (est.)",86462.0,"Front End Software Engineer II, React",-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", DE,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:13:38.602921,yr
191,"$120,700 /yr (est.)",120700.0,"Software Engineer I, Application Performance Management",-1,-1,-1,"The Travelers Companies, Inc.
4.0", CT,4.0,0,170,10000+ Employees,1853,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),4.1,4.1,4.1,3.8,3.9,2023-05-25 09:13:46.328119,yr
192,"$179,153 /yr (est.)",179153.0,"Machine Learning Engineer, Trust and Safety - USDS",-1,-1,-1,"TikTok
3.6", WA,3.6,0,7,1001 to 5000 Employees,2016,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.4,3.6,3.5,3.1,3.0,2023-05-25 09:13:50.480546,yr
193,"$101,300 /yr (est.)",101300.0,Software Engineer III - (Java/Cloud/API),-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", OH,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:13:54.320175,yr
195,"$100,820 /yr (est.)",100820.0,Software Engineer,-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", TX,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:14:02.035614,yr
200,"$235,050 /yr (est.)",235050.0,Principal Software Development Engineer,-1,-1,-1,"Zillow
3.9",Washington State,3.9,0,18,5001 to 10000 Employees,2005,Company - Public,Real Estate,Real Estate,$1 to $5 billion (USD),3.6,4.0,4.1,3.4,4.2,2023-05-25 09:14:24.116032,yr
202,"$100,000 /yr (est.)",100000.0,Azure Data Engineer (remote),-1,-1,-1,"MultiPlan Inc.
3.8", NY,3.8,0,43,1001 to 5000 Employees,1980,Company - Public,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.8,3.7,3.9,3.6,3.9,2023-05-25 09:14:32.016967,yr
203,"$116,810 /yr (est.)",116810.0,Data Engineer III,-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", OH,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:14:36.000089,yr
205,"$131,197 /yr (est.)",131197.0,Machine Learning Engineer/Scientist,-1,-1,-1,"GotIt!
4.0", CA,4.0,0,12,51 to 200 Employees,2011,Company - Private,Internet & Web Services,Information Technology,Less than $1 million (USD),3.8,3.4,3.9,3.7,3.6,2023-05-25 09:14:44.655979,yr
206,"$110,320 /yr (est.)",110320.0,Experienced Software Engineer Java / Python (Full Stack or Back End),-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", TX,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:14:48.030290,yr
207,"$155,000 /yr (est.)",155000.0,"Streaming Media Engineer, Media Technology",-1,-1,-1,"Major League Baseball
3.9", NY,3.9,0,154,201 to 500 Employees,1869,Self-employed,Sports & Recreation,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,3.4,3.6,3.8,3.4,3.5,2023-05-25 09:14:51.762981,yr
208,"$80,007 /yr (est.)",80007.0,Data Engineer I,-1,-1,-1,"Freeport McMoRan
4.1", AZ,4.1,0,-1,-1,-1,-1,-1,-1,-1,3.8,4.3,3.7,3.3,3.5,2023-05-25 09:14:55.705110,yr
211,"$140,000 /yr (est.)",140000.0,Full Stack Engineer,-1,-1,-1,"Augmedix Inc.
4.0",Remote,4.0,1,11,501 to 1000 Employees,2012,Company - Public,Health Care Services & Hospitals,Healthcare,$5 to $25 million (USD),3.7,3.7,4.0,3.6,3.2,2023-05-25 09:15:16.295963,yr
212,"$136,000 /yr (est.)",136000.0,"Software Engineer, Machine Learning - Generative AI",-1,-1,-1,"Meta
3.9",Remote,3.9,1,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-05-25 09:15:20.434649,yr
213,"$112,000 /yr (est.)",112000.0,Software Engineer,-1,-1,-1,"Credit Acceptance
3.9",Remote,3.9,1,51,1001 to 5000 Employees,1972,Company - Public,Banking & Lending,Financial Services,$500 million to $1 billion (USD),3.8,4.2,4.2,3.7,4.2,2023-05-25 09:15:24.382199,yr
214,"$103,858 /yr (est.)",103858.0,AI Software Engineer,-1,-1,-1,"Delta
4.3", GA,4.3,0,95,10000+ Employees,1928,Company - Public,"Airlines, Airports & Air Transportation",Transportation & Logistics,$10+ billion (USD),4.2,4.1,4.2,3.8,3.8,2023-05-25 09:15:28.314899,yr
215,"$103,018 /yr (est.)",103018.0,Java Software Engineer III - Backend Engineer,-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", DE,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:15:32.226200,yr
217,"$98,408 /yr (est.)",98408.0,R&D Engineer,-1,-1,-1,"Delsys Incorporated
4.1", MA,4.1,0,30,1 to 50 Employees,1993,Company - Private,Electronics Manufacturing,Manufacturing,$1 to $5 million (USD),3.8,3.5,4.4,4.4,3.9,2023-05-25 09:15:40.739423,yr
219,"$100,830 /yr (est.)",100830.0,QA Automation Software Engineer III,-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", DE,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:15:48.966314,yr
220,"$100,820 /yr (est.)",100820.0,Software Engineer,-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", TX,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:15:53.049648,yr
221,"$86,462 /yr (est.)",86462.0,"Front End Software Engineer II, React",-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", DE,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:15:57.121575,yr
224,"$120,700 /yr (est.)",120700.0,"Software Engineer I, Application Performance Management",-1,-1,-1,"The Travelers Companies, Inc.
4.0", CT,4.0,0,170,10000+ Employees,1853,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),4.1,4.1,4.1,3.8,3.9,2023-05-25 09:16:11.090839,yr
225,"$235,050 /yr (est.)",235050.0,Principal Software Development Engineer,-1,-1,-1,"Zillow
3.9",Washington State,3.9,0,18,5001 to 10000 Employees,2005,Company - Public,Real Estate,Real Estate,$1 to $5 billion (USD),3.6,4.0,4.1,3.4,4.2,2023-05-25 09:16:15.556394,yr
226,"$100,348 /yr (est.)",100348.0,Software Engineer III - (Python) Data Quality,-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", TX,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:16:19.672899,yr
227,"$90,000 /yr (est.)",90000.0,SQL Developer-Payment Integrity (remote),-1,-1,-1,"MultiPlan Inc.
3.8",Remote,3.8,1,43,1001 to 5000 Employees,1980,Company - Public,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.8,3.7,3.9,3.6,3.9,2023-05-25 09:16:23.765646,yr
231,"$179,153 /yr (est.)",179153.0,"Machine Learning Engineer, Trust and Safety - USDS",-1,-1,-1,"TikTok
3.6", WA,3.6,0,7,1001 to 5000 Employees,2016,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.4,3.6,3.5,3.1,3.0,2023-05-25 09:16:42.237281,yr
232,"$110,320 /yr (est.)",110320.0,Experienced Software Engineer Java / Python (Full Stack or Back End),-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", TX,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:16:46.496175,yr
235,"$150,000 /yr (est.)",150000.0,"Software Engineering Manager I, Enterprise Shared Services",-1,-1,-1,"Credit Acceptance
3.9",Remote,3.9,1,51,1001 to 5000 Employees,1972,Company - Public,Banking & Lending,Financial Services,$500 million to $1 billion (USD),3.8,4.2,4.2,3.7,4.2,2023-05-25 09:17:00.584803,yr
236,"$121,000 /yr (est.)",121000.0,Senior Software Engineer,-1,-1,-1,"Credit Acceptance
3.9",Remote,3.9,1,51,1001 to 5000 Employees,1972,Company - Public,Banking & Lending,Financial Services,$500 million to $1 billion (USD),3.8,4.2,4.2,3.7,4.2,2023-05-25 09:17:04.669260,yr
239,"$116,810 /yr (est.)",116810.0,Data Engineer III,-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", OH,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:17:18.942668,yr
241,"$140,000 /yr (est.)",140000.0,Full Stack Engineer,-1,-1,-1,"Augmedix Inc.
4.0",Remote,4.0,1,11,501 to 1000 Employees,2012,Company - Public,Health Care Services & Hospitals,Healthcare,$5 to $25 million (USD),3.7,3.7,4.0,3.6,3.2,2023-05-25 09:17:35.434287,yr
242,"$112,000 /yr (est.)",112000.0,Software Engineer,-1,-1,-1,"Credit Acceptance
3.9",Remote,3.9,1,51,1001 to 5000 Employees,1972,Company - Public,Banking & Lending,Financial Services,$500 million to $1 billion (USD),3.8,4.2,4.2,3.7,4.2,2023-05-25 09:17:39.132187,yr
243,"$136,000 /yr (est.)",136000.0,"Software Engineer, Machine Learning - Generative AI",-1,-1,-1,"Meta
3.9",Remote,3.9,1,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-05-25 09:17:43.170563,yr
244,"$103,858 /yr (est.)",103858.0,AI Software Engineer,-1,-1,-1,"Delta
4.3", GA,4.3,0,95,10000+ Employees,1928,Company - Public,"Airlines, Airports & Air Transportation",Transportation & Logistics,$10+ billion (USD),4.2,4.1,4.2,3.8,3.8,2023-05-25 09:17:47.056119,yr
246,"$103,018 /yr (est.)",103018.0,Java Software Engineer III - Backend Engineer,-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", DE,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:17:56.624635,yr
247,"$98,408 /yr (est.)",98408.0,R&D Engineer,-1,-1,-1,"Delsys Incorporated
4.1", MA,4.1,0,30,1 to 50 Employees,1993,Company - Private,Electronics Manufacturing,Manufacturing,$1 to $5 million (USD),3.8,3.5,4.4,4.4,3.9,2023-05-25 09:18:00.694130,yr
249,"$100,830 /yr (est.)",100830.0,QA Automation Software Engineer III,-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", DE,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:18:09.587125,yr
252,"$86,462 /yr (est.)",86462.0,"Front End Software Engineer II, React",-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", DE,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:18:23.720556,yr
253,"$120,700 /yr (est.)",120700.0,"Software Engineer I, Application Performance Management",-1,-1,-1,"The Travelers Companies, Inc.
4.0", CT,4.0,0,170,10000+ Employees,1853,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),4.1,4.1,4.1,3.8,3.9,2023-05-25 09:18:27.687826,yr
257,"$185,633 /yr (est.)",185633.0,"Machine Learning Engineer, Trust and Safety - USDS",-1,-1,-1,"TikTok
3.6", CA,3.6,0,7,1001 to 5000 Employees,2016,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.4,3.6,3.5,3.1,3.0,2023-05-25 09:18:48.845907,yr
260,"$235,050 /yr (est.)",235050.0,Principal Software Development Engineer,-1,-1,-1,"Zillow
3.9",Washington State,3.9,0,18,5001 to 10000 Employees,2005,Company - Public,Real Estate,Real Estate,$1 to $5 billion (USD),3.6,4.0,4.1,3.4,4.2,2023-05-25 09:19:03.602490,yr
261,"$100,348 /yr (est.)",100348.0,Software Engineer III - (Python) Data Quality,-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", TX,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:19:07.749339,yr
262,"$150,000 /yr (est.)",150000.0,"Software Engineering Manager I, Enterprise Shared Services",-1,-1,-1,"Credit Acceptance
3.9",Remote,3.9,1,51,1001 to 5000 Employees,1972,Company - Public,Banking & Lending,Financial Services,$500 million to $1 billion (USD),3.8,4.2,4.2,3.7,4.2,2023-05-25 09:19:12.109387,yr
263,"$90,000 /yr (est.)",90000.0,SQL Developer-Payment Integrity (remote),-1,-1,-1,"MultiPlan Inc.
3.8",Remote,3.8,1,43,1001 to 5000 Employees,1980,Company - Public,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.8,3.7,3.9,3.6,3.9,2023-05-25 09:19:16.404634,yr
266,"$116,810 /yr (est.)",116810.0,Data Engineer III,-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", OH,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:19:30.572313,yr
267,"$121,000 /yr (est.)",121000.0,Senior Software Engineer,-1,-1,-1,"Credit Acceptance
3.9",Remote,3.9,1,51,1001 to 5000 Employees,1972,Company - Public,Banking & Lending,Financial Services,$500 million to $1 billion (USD),3.8,4.2,4.2,3.7,4.2,2023-05-25 09:19:34.730850,yr
268,"$198,000 /yr (est.)",198000.0,Senior Android Engineer,-1,-1,-1,"Zillow
3.9",Remote,3.9,1,18,5001 to 10000 Employees,2005,Company - Public,Real Estate,Real Estate,$1 to $5 billion (USD),3.6,4.0,4.1,3.4,4.2,2023-05-25 09:19:38.962313,yr
