,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
356,"$110,147 /yr (est.)",110147.0,Software Engineer - Remote,2,1,1,"Mayo Clinic
3.9", MN,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.8,3.9,3.3,3.5,2023-05-24 01:10:07.507311,yr
357,"$127,500 /yr (est.)",127500.0,Machine Learning Engineer,0,1,0,"Pison Technology
3.3", MA,3.3,0,-1,-1,-1,-1,-1,-1,-1,3.4,3.2,3.1,3.2,3.4,2023-05-24 01:10:13.050606,yr
358,"$136,000 /yr (est.)",136000.0,"Software Engineer, Machine Learning - Generative AI",2,1,-1,"Meta
3.9",Remote,3.9,1,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-05-24 01:10:19.093712,yr
359,"$109,740 /yr (est.)",109740.0,Senior Machine Learning Engineer,0,1,-1,"Vanguard
3.6", PA,3.6,0,48,10000+ Employees,1975,Company - Private,Investment & Asset Management,Financial Services,Unknown / Non-Applicable,3.6,3.4,3.8,3.2,3.9,2023-05-24 01:10:24.122777,yr
360,"$137,755 /yr (est.)",137755.0,"Machine Learning Engineer – 3D computer vision, Autopilot AI",0,2,-1,"Tesla
3.6", CA,3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.4,3.1,2.9,2023-05-24 01:10:29.467410,yr
361,"$113,934 /yr (est.)",113934.0,Software Engineer 1 - Machine Learning,0,1,-1,"Abacus.AI
4.9", CA,4.9,0,4,51 to 200 Employees,2019,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.8,4.8,4.7,5.0,4.6,2023-05-24 01:10:34.458840,yr
363,"$120,894 /yr (est.)",120894.0,Machine Learning Engineer- Computer Vision,0,1,-1,"STR
4.2", MA,4.2,0,13,501 to 1000 Employees,2010,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),4.3,4.5,4.1,4.0,4.1,2023-05-24 01:10:45.565146,yr
364,"$100,100 /yr (est.)",100100.0,Machine Learning Engineer,3,2,1,"Osmo
5.0", MA,5.0,0,1,1 to 50 Employees,2022,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,5.0,2023-05-24 01:10:50.676578,yr
365,"$203,556 /yr (est.)",203556.0,Software Engineer (Machine Learning),0,1,1,"Anyscale
4.0", CA,4.0,0,4,51 to 200 Employees,2019,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.8,3.7,3.7,3.7,3.4,2023-05-24 01:10:55.688082,yr
366,"$101,738 /yr (est.)",101738.0,Machine Learning Engineer,0,1,-1,"Flock Safety
4.2", GA,4.2,0,6,501 to 1000 Employees,2017,Unknown,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.1,4.1,4.3,4.0,3.9,2023-05-24 01:11:01.002067,yr
367,$45.00 /hr (est.),93600.0,Computer Vision Engineer I,2,1,-1,"Intelliswift Software, Inc.
4.2", PA,4.2,0,22,1001 to 5000 Employees,2001,Company - Private,Software Development,Information Technology,$100 to $500 million (USD),4.1,3.9,4.1,4.0,4.1,2023-05-24 01:11:06.592355,hr
369,"$106,208 /yr (est.)",106208.0,Deep Learning / Computer Vision engineer,-1,-1,-1,"IREX
3.8", VA,3.8,0,54,1001 to 5000 Employees,1969,Company - Private,Construction,"Construction, Repair & Maintenance Services",$100 to $500 million (USD),4.1,3.6,4.0,3.7,3.8,2023-05-24 01:11:17.909637,yr
370,"$150,000 /yr (est.)",150000.0,Computer Vision AI Engineer,3,2,-1,"Ianuly Talent Accelerators
4.6",United States,4.6,0,14,1 to 50 Employees,2009,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.3,4.3,4.4,5.0,4.8,2023-05-24 01:11:22.312979,yr
372,"$207,125 /yr (est.)",207125.0,Senior Deep Learning Engineer - Drug Discovery AI,5,1,1,"Oski Technology
4.6", CA,4.6,0,30,10000+ Employees,1993,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.5,4.5,4.6,4.4,4.2,2023-05-24 01:11:33.837301,yr
373,"$51,150 /yr (est.)",51150.0,Application Developer on Z Apprentice,0,2,0,"IBM
4.0", CA,4.0,0,112,10000+ Employees,1911,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.9,3.7,4.0,3.5,4.0,2023-05-24 01:11:38.941262,yr
374,"$147,029 /yr (est.)",147029.0,Staff Software Engineer - Deep Learning Acceleration,5,1,1,"Aurora Innovation
3.9", CA,3.9,0,6,201 to 500 Employees,2017,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.1,3.9,3.9,3.8,2023-05-24 01:11:44.530766,yr
375,"$135,739 /yr (est.)",135739.0,"Software Engineer, Deep Learning for Computer Vision",0,1,1,"Kodiak Robotics
4.3", CA,4.3,0,5,1 to 50 Employees,2018,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.2,4.1,4.3,4.3,4.2,2023-05-24 01:11:49.792948,yr
376,"$165,350 /yr (est.)",165350.0,Machine Learning Engineer,0,1,-1,"Adobe
4.4", CA,4.4,0,41,10000+ Employees,1982,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.0,4.4,4.4,3.9,4.3,2023-05-24 01:11:54.903025,yr
379,$34.00 /hr (est.),70720.0,Co-Op Computer Vision - Deep Learning (Fall 2023),2,1,-1,"Torc Robotics
4.3", TX,4.3,0,16,501 to 1000 Employees,2007,Company - Private,Software Development,Information Technology,$25 to $100 million (USD),4.0,4.5,4.5,3.9,4.1,2023-05-24 01:12:22.735900,hr
380,"$91,476 /yr (est.)",91476.0,Pre-Doc: Jr. Machine Learning Engineer,0,1,0,"Argonne National Laboratory
4.4", IL,4.4,0,77,1001 to 5000 Employees,1946,Government,Research & Development,Management & Consulting,Unknown / Non-Applicable,3.9,4.0,4.2,3.9,4.3,2023-05-24 01:12:27.636942,yr
382,"$161,975 /yr (est.)",161975.0,Machine Learning Engineer - Computer Vision,3,1,0,"TikTok
3.6", WA,3.6,0,7,1001 to 5000 Employees,2016,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.4,3.6,3.5,3.1,3.0,2023-05-24 01:12:39.503827,yr
383,"$127,500 /yr (est.)",127500.0,Machine Learning Engineer,0,1,0,"Pison Technology
3.3", MA,3.3,0,-1,-1,-1,-1,-1,-1,-1,3.4,3.2,3.1,3.2,3.4,2023-05-24 01:12:45.151058,yr
385,"$110,147 /yr (est.)",110147.0,Software Engineer - Remote,2,1,1,"Mayo Clinic
3.9", MN,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.8,3.9,3.3,3.5,2023-05-24 01:12:57.979644,yr
387,"$109,740 /yr (est.)",109740.0,Senior Machine Learning Engineer,0,1,-1,"Vanguard
3.6", PA,3.6,0,48,10000+ Employees,1975,Company - Private,Investment & Asset Management,Financial Services,Unknown / Non-Applicable,3.6,3.4,3.8,3.2,3.9,2023-05-24 01:13:10.113968,yr
388,"$100,100 /yr (est.)",100100.0,Machine Learning Engineer,3,2,1,"Osmo
5.0", MA,5.0,0,1,1 to 50 Employees,2022,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,5.0,2023-05-24 01:13:15.042576,yr
389,"$136,000 /yr (est.)",136000.0,"Software Engineer, Machine Learning - Generative AI",2,1,-1,"Meta
3.9",Remote,3.9,1,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-05-24 01:13:20.232131,yr
391,"$101,738 /yr (est.)",101738.0,Machine Learning Engineer,-1,-1,-1,"Flock Safety
4.2", GA,4.2,0,6,501 to 1000 Employees,2017,Unknown,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.1,4.1,4.3,4.0,3.9,2023-05-24 01:13:31.831502,yr
392,"$207,125 /yr (est.)",207125.0,Senior Deep Learning Engineer - Drug Discovery AI,5,1,1,"Oski Technology
4.6", CA,4.6,0,30,10000+ Employees,1993,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.5,4.5,4.6,4.4,4.2,2023-05-24 01:13:37.325051,yr
393,"$113,934 /yr (est.)",113934.0,Software Engineer 1 - Machine Learning,0,1,-1,"Abacus.AI
4.9", CA,4.9,0,4,51 to 200 Employees,2019,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.8,4.8,4.7,5.0,4.6,2023-05-24 01:13:42.555459,yr
394,"$203,556 /yr (est.)",203556.0,Software Engineer (Machine Learning),0,1,1,"Anyscale
4.0", CA,4.0,0,4,51 to 200 Employees,2019,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.8,3.7,3.7,3.7,3.4,2023-05-24 01:13:47.817213,yr
397,"$120,894 /yr (est.)",120894.0,Machine Learning Engineer- Computer Vision,0,1,-1,"STR
4.2", MA,4.2,0,13,501 to 1000 Employees,2010,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),4.3,4.5,4.1,4.0,4.1,2023-05-24 01:14:05.771032,yr
398,"$137,755 /yr (est.)",137755.0,"Machine Learning Engineer – 3D computer vision, Autopilot AI",0,2,-1,"Tesla
3.6", CA,3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.4,3.1,2.9,2023-05-24 01:14:11.179702,yr
399,$45.00 /hr (est.),93600.0,Computer Vision Engineer I,2,1,-1,"Intelliswift Software, Inc.
4.2", PA,4.2,0,22,1001 to 5000 Employees,2001,Company - Private,Software Development,Information Technology,$100 to $500 million (USD),4.1,3.9,4.1,4.0,4.1,2023-05-24 01:14:16.787345,hr
400,"$106,208 /yr (est.)",106208.0,Deep Learning / Computer Vision engineer,3,2,1,"IREX
3.8", VA,3.8,0,54,1001 to 5000 Employees,1969,Company - Private,Construction,"Construction, Repair & Maintenance Services",$100 to $500 million (USD),4.1,3.6,4.0,3.7,3.8,2023-05-24 01:14:22.452401,yr
401,"$165,350 /yr (est.)",165350.0,Machine Learning Engineer,0,1,-1,"Adobe
4.4", CA,4.4,0,41,10000+ Employees,1982,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.0,4.4,4.4,3.9,4.3,2023-05-24 01:14:27.742691,yr
402,"$135,739 /yr (est.)",135739.0,"Software Engineer, Deep Learning for Computer Vision",0,1,1,"Kodiak Robotics
4.3", CA,4.3,0,5,1 to 50 Employees,2018,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.2,4.1,4.3,4.3,4.2,2023-05-24 01:14:33.117578,yr
403,"$150,000 /yr (est.)",150000.0,Computer Vision AI Engineer,3,2,-1,"Ianuly Talent Accelerators
4.6",United States,4.6,0,14,1 to 50 Employees,2009,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.3,4.3,4.4,5.0,4.8,2023-05-24 01:14:38.491376,yr
404,"$51,150 /yr (est.)",51150.0,Application Developer on Z Apprentice,0,2,0,"IBM
4.0", CA,4.0,0,112,10000+ Employees,1911,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.9,3.7,4.0,3.5,4.0,2023-05-24 01:14:43.942975,yr
405,"$154,000 /yr (est.)",154000.0,Machine Learning Engineer,4,1,1,OXMAN, NY,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:14:49.700259,yr
408,$34.00 /hr (est.),70720.0,Co-Op Computer Vision - Deep Learning (Fall 2023),2,1,-1,"Torc Robotics
4.3", TX,4.3,0,16,501 to 1000 Employees,2007,Company - Private,Software Development,Information Technology,$25 to $100 million (USD),4.0,4.5,4.5,3.9,4.1,2023-05-24 01:15:21.895330,hr
409,"$91,476 /yr (est.)",91476.0,Pre-Doc: Jr. Machine Learning Engineer,0,1,0,"Argonne National Laboratory
4.4", IL,4.4,0,77,1001 to 5000 Employees,1946,Government,Research & Development,Management & Consulting,Unknown / Non-Applicable,3.9,4.0,4.2,3.9,4.3,2023-05-24 01:15:27.651062,yr
412,"$110,147 /yr (est.)",110147.0,Software Engineer - Remote,2,1,1,"Mayo Clinic
3.9", MN,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.8,3.9,3.3,3.5,2023-05-24 01:15:46.462700,yr
414,"$161,975 /yr (est.)",161975.0,Machine Learning Engineer - Computer Vision,3,1,0,"TikTok
3.6", WA,3.6,0,7,1001 to 5000 Employees,2016,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.4,3.6,3.5,3.1,3.0,2023-05-24 01:15:59.183316,yr
415,"$127,500 /yr (est.)",127500.0,Machine Learning Engineer,0,1,0,"Pison Technology
3.3", MA,3.3,0,-1,-1,-1,-1,-1,-1,-1,3.4,3.2,3.1,3.2,3.4,2023-05-24 01:16:04.948664,yr
416,"$136,000 /yr (est.)",136000.0,"Software Engineer, Machine Learning - Generative AI",2,1,-1,"Meta
3.9",Remote,3.9,1,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-05-24 01:16:11.619915,yr
417,"$109,740 /yr (est.)",109740.0,Senior Machine Learning Engineer,0,1,-1,"Vanguard
3.6", PA,3.6,0,48,10000+ Employees,1975,Company - Private,Investment & Asset Management,Financial Services,Unknown / Non-Applicable,3.6,3.4,3.8,3.2,3.9,2023-05-24 01:16:17.159876,yr
418,"$207,125 /yr (est.)",207125.0,Senior Deep Learning Engineer - Drug Discovery AI,5,1,1,"Oski Technology
4.6", CA,4.6,0,30,10000+ Employees,1993,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.5,4.5,4.6,4.4,4.2,2023-05-24 01:16:23.123227,yr
420,"$100,100 /yr (est.)",100100.0,Machine Learning Engineer,3,2,1,"Osmo
5.0", MA,5.0,0,1,1 to 50 Employees,2022,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,5.0,2023-05-24 01:16:35.011755,yr
421,"$137,755 /yr (est.)",137755.0,"Machine Learning Engineer – 3D computer vision, Autopilot AI",0,2,-1,"Tesla
3.6", CA,3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.4,3.1,2.9,2023-05-24 01:16:40.517394,yr
422,"$165,350 /yr (est.)",165350.0,Machine Learning Engineer,0,1,1,"Adobe
4.4", CA,4.4,0,41,10000+ Employees,1982,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.0,4.4,4.4,3.9,4.3,2023-05-24 01:16:46.247261,yr
423,"$101,738 /yr (est.)",101738.0,Machine Learning Engineer,-1,-1,-1,"Flock Safety
4.2", GA,4.2,0,6,501 to 1000 Employees,2017,Unknown,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.1,4.1,4.3,4.0,3.9,2023-05-24 01:16:51.813058,yr
424,$45.00 /hr (est.),93600.0,Computer Vision Engineer I,2,1,-1,"Intelliswift Software, Inc.
4.2", PA,4.2,0,22,1001 to 5000 Employees,2001,Company - Private,Software Development,Information Technology,$100 to $500 million (USD),4.1,3.9,4.1,4.0,4.1,2023-05-24 01:16:57.154604,hr
427,"$203,556 /yr (est.)",203556.0,Software Engineer (Machine Learning),0,1,1,"Anyscale
4.0", CA,4.0,0,4,51 to 200 Employees,2019,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.8,3.7,3.7,3.7,3.4,2023-05-24 01:17:16.002843,yr
428,"$106,208 /yr (est.)",106208.0,Deep Learning / Computer Vision engineer,3,2,1,"IREX
3.8", VA,3.8,0,54,1001 to 5000 Employees,1969,Company - Private,Construction,"Construction, Repair & Maintenance Services",$100 to $500 million (USD),4.1,3.6,4.0,3.7,3.8,2023-05-24 01:17:21.527691,yr
429,"$120,894 /yr (est.)",120894.0,Machine Learning Engineer- Computer Vision,0,1,-1,"STR
4.2", MA,4.2,0,13,501 to 1000 Employees,2010,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),4.3,4.5,4.1,4.0,4.1,2023-05-24 01:17:26.953871,yr
431,"$113,934 /yr (est.)",113934.0,Software Engineer 1 - Machine Learning,0,1,-1,"Abacus.AI
4.9", CA,4.9,0,4,51 to 200 Employees,2019,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.8,4.8,4.7,5.0,4.6,2023-05-24 01:17:40.991449,yr
432,"$150,000 /yr (est.)",150000.0,Computer Vision AI Engineer,3,2,-1,"Ianuly Talent Accelerators
4.6",United States,4.6,0,14,1 to 50 Employees,2009,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.3,4.3,4.4,5.0,4.8,2023-05-24 01:17:46.476644,yr
437,$34.00 /hr (est.),70720.0,Co-Op Computer Vision - Deep Learning (Fall 2023),2,1,-1,"Torc Robotics
4.3", TX,4.3,0,16,501 to 1000 Employees,2007,Company - Private,Software Development,Information Technology,$25 to $100 million (USD),4.0,4.5,4.5,3.9,4.1,2023-05-24 01:18:32.435899,hr
439,"$91,476 /yr (est.)",91476.0,Pre-Doc: Jr. Machine Learning Engineer,-1,-1,-1,-1, IL,4.4,0,77,1001 to 5000 Employees,1946,Government,Research & Development,Management & Consulting,Unknown / Non-Applicable,3.9,4.0,4.2,3.9,4.3,2023-05-24 01:18:44.794999,yr
440,"$110,147 /yr (est.)",110147.0,Software Engineer - Remote,2,1,1,"Mayo Clinic
3.9", MN,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.8,3.9,3.3,3.5,2023-05-24 01:18:51.092179,yr
443,"$127,500 /yr (est.)",127500.0,Machine Learning Engineer,0,1,0,"Pison Technology
3.3", MA,3.3,0,-1,-1,-1,-1,-1,-1,-1,3.4,3.2,3.1,3.2,3.4,2023-05-24 01:19:12.568072,yr
444,"$161,975 /yr (est.)",161975.0,Machine Learning Engineer - Computer Vision,-1,-1,-1,-1, WA,3.6,0,7,1001 to 5000 Employees,2016,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.4,3.6,3.5,3.1,3.0,2023-05-24 01:19:18.892035,yr
445,"$136,000 /yr (est.)",136000.0,"Software Engineer, Machine Learning - Generative AI",-1,-1,-1,"Meta
3.9",Remote,3.9,1,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-05-24 01:19:25.237854,yr
446,"$207,125 /yr (est.)",207125.0,Senior Deep Learning Engineer - Drug Discovery AI,5,1,1,"Oski Technology
4.6", CA,4.6,0,30,10000+ Employees,1993,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.5,4.5,4.6,4.4,4.2,2023-05-24 01:19:31.236310,yr
447,"$109,740 /yr (est.)",109740.0,Senior Machine Learning Engineer,0,1,-1,"Vanguard
3.6", PA,3.6,0,48,10000+ Employees,1975,Company - Private,Investment & Asset Management,Financial Services,Unknown / Non-Applicable,3.6,3.4,3.8,3.2,3.9,2023-05-24 01:19:36.799864,yr
449,"$100,100 /yr (est.)",100100.0,Machine Learning Engineer,3,2,1,"Osmo
5.0", MA,5.0,0,1,1 to 50 Employees,2022,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,5.0,2023-05-24 01:19:49.180630,yr
450,"$101,738 /yr (est.)",101738.0,Machine Learning Engineer,0,1,-1,"Flock Safety
4.2", GA,4.2,0,6,501 to 1000 Employees,2017,Unknown,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.1,4.1,4.3,4.0,3.9,2023-05-24 01:19:54.828643,yr
451,"$137,755 /yr (est.)",137755.0,"Machine Learning Engineer – 3D computer vision, Autopilot AI",-1,-1,-1,"Tesla
3.6", CA,3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.4,3.1,2.9,2023-05-24 01:20:03.753278,yr
453,$45.00 /hr (est.),93600.0,Computer Vision Engineer I,2,1,-1,"Intelliswift Software, Inc.
4.2", PA,4.2,0,22,1001 to 5000 Employees,2001,Company - Private,Software Development,Information Technology,$100 to $500 million (USD),4.1,3.9,4.1,4.0,4.1,2023-05-24 01:20:17.415930,hr
454,"$116,060 /yr (est.)",116060.0,Staff Software Engineer - Deep Learning Acceleration,5,1,1,"Aurora Innovation
3.9", CO,3.9,0,6,201 to 500 Employees,2017,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.1,3.9,3.9,3.8,2023-05-24 01:20:23.020854,yr
455,"$165,350 /yr (est.)",165350.0,Machine Learning Engineer,0,1,1,"Adobe
4.4", CA,4.4,0,41,10000+ Employees,1982,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.0,4.4,4.4,3.9,4.3,2023-05-24 01:20:29.066635,yr
457,"$106,208 /yr (est.)",106208.0,Deep Learning / Computer Vision engineer,3,2,1,"IREX
3.8", VA,3.8,0,54,1001 to 5000 Employees,1969,Company - Private,Construction,"Construction, Repair & Maintenance Services",$100 to $500 million (USD),4.1,3.6,4.0,3.7,3.8,2023-05-24 01:20:41.647170,yr
459,"$135,739 /yr (est.)",135739.0,"Software Engineer, Deep Learning for Computer Vision",0,1,1,"Kodiak Robotics
4.3", CA,4.3,0,5,1 to 50 Employees,2018,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.2,4.1,4.3,4.3,4.2,2023-05-24 01:20:57.301955,yr
460,"$113,934 /yr (est.)",113934.0,Software Engineer 1 - Machine Learning,0,1,-1,"Abacus.AI
4.9", CA,4.9,0,4,51 to 200 Employees,2019,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.8,4.8,4.7,5.0,4.6,2023-05-24 01:21:03.262871,yr
461,"$203,556 /yr (est.)",203556.0,Software Engineer (Machine Learning),0,1,1,"Anyscale
4.0", CA,4.0,0,4,51 to 200 Employees,2019,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.8,3.7,3.7,3.7,3.4,2023-05-24 01:21:09.005035,yr
462,"$120,894 /yr (est.)",120894.0,Machine Learning Engineer- Computer Vision,0,1,-1,"STR
4.2", MA,4.2,0,13,501 to 1000 Employees,2010,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),4.3,4.5,4.1,4.0,4.1,2023-05-24 01:21:14.818813,yr
463,$70.00 /hr (est.),145600.0,AI/ ML Engineer,5,2,-1,"Devcare Solutions
3.7",Remote,3.7,1,18,51 to 200 Employees,2005,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.6,3.9,3.5,3.5,3.6,2023-05-24 01:21:20.649008,hr
466,$34.00 /hr (est.),70720.0,Co-Op Computer Vision - Deep Learning (Fall 2023),-1,-1,-1,"Torc Robotics
4.3", TX,4.3,0,16,501 to 1000 Employees,2007,Company - Private,Software Development,Information Technology,$25 to $100 million (USD),4.0,4.5,4.5,3.9,4.1,2023-05-24 01:21:52.076511,hr
467,"$91,476 /yr (est.)",91476.0,Pre-Doc: Jr. Machine Learning Engineer,0,1,0,"Argonne National Laboratory
4.4", IL,4.4,0,77,1001 to 5000 Employees,1946,Government,Research & Development,Management & Consulting,Unknown / Non-Applicable,3.9,4.0,4.2,3.9,4.3,2023-05-24 01:21:57.342759,yr
470,"$110,147 /yr (est.)",110147.0,Software Engineer - Remote,2,1,1,"Mayo Clinic
3.9", MN,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.8,3.9,3.3,3.5,2023-05-24 01:22:17.646315,yr
472,"$127,500 /yr (est.)",127500.0,Machine Learning Engineer,0,1,0,"Pison Technology
3.3", MA,3.3,0,-1,-1,-1,-1,-1,-1,-1,3.4,3.2,3.1,3.2,3.4,2023-05-24 01:22:33.343459,yr
473,"$161,975 /yr (est.)",161975.0,Machine Learning Engineer - Computer Vision,3,1,0,"TikTok
3.6", WA,3.6,0,7,1001 to 5000 Employees,2016,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.4,3.6,3.5,3.1,3.0,2023-05-24 01:22:40.430413,yr
474,"$136,000 /yr (est.)",136000.0,"Software Engineer, Machine Learning - Generative AI",2,1,-1,"Meta
3.9",Remote,3.9,1,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-05-24 01:22:46.795504,yr
475,"$207,125 /yr (est.)",207125.0,Senior Deep Learning Engineer - Drug Discovery AI,5,1,1,"Oski Technology
4.6", CA,4.6,0,30,10000+ Employees,1993,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.5,4.5,4.6,4.4,4.2,2023-05-24 01:22:52.725509,yr
477,"$137,755 /yr (est.)",137755.0,"Machine Learning Engineer – 3D computer vision, Autopilot AI",0,2,-1,"Tesla
3.6", CA,3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.4,3.1,2.9,2023-05-24 01:23:05.145975,yr
478,"$109,740 /yr (est.)",109740.0,Senior Machine Learning Engineer,0,1,-1,"Vanguard
3.6", PA,3.6,0,48,10000+ Employees,1975,Company - Private,Investment & Asset Management,Financial Services,Unknown / Non-Applicable,3.6,3.4,3.8,3.2,3.9,2023-05-24 01:23:11.051035,yr
479,"$101,738 /yr (est.)",101738.0,Machine Learning Engineer,0,1,-1,"Flock Safety
4.2", GA,4.2,0,6,501 to 1000 Employees,2017,Unknown,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.1,4.1,4.3,4.0,3.9,2023-05-24 01:23:17.367007,yr
480,"$100,100 /yr (est.)",100100.0,Machine Learning Engineer,3,2,1,"Osmo
5.0", MA,5.0,0,1,1 to 50 Employees,2022,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,5.0,2023-05-24 01:23:24.709104,yr
481,"$165,350 /yr (est.)",165350.0,Machine Learning Engineer,0,1,1,"Adobe
4.4", CA,4.4,0,41,10000+ Employees,1982,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.0,4.4,4.4,3.9,4.3,2023-05-24 01:23:30.704723,yr
485,"$116,060 /yr (est.)",116060.0,Staff Software Engineer - Deep Learning Acceleration,-1,-1,-1,"Aurora Innovation
3.9", CO,3.9,0,6,201 to 500 Employees,2017,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.1,3.9,3.9,3.8,2023-05-24 01:23:59.773099,yr
486,$45.00 /hr (est.),93600.0,Computer Vision Engineer I,2,1,-1,"Intelliswift Software, Inc.
4.2", PA,4.2,0,22,1001 to 5000 Employees,2001,Company - Private,Software Development,Information Technology,$100 to $500 million (USD),4.1,3.9,4.1,4.0,4.1,2023-05-24 01:24:05.201490,hr
487,"$135,739 /yr (est.)",135739.0,"Software Engineer, Deep Learning for Computer Vision",0,1,1,"Kodiak Robotics
4.3", CA,4.3,0,5,1 to 50 Employees,2018,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.2,4.1,4.3,4.3,4.2,2023-05-24 01:24:11.104718,yr
